text,label
"=== Sexuality === Applications of AI in this domain include AI-enabled menstruation and fertility trackers that analyze user data to offer predictions, AI-integrated sex toys (e. It integrates theoretical principles with practical applications across industries. , teledildonics), AI-generated sexual education content, and AI agents that simulate sexual and romantic partners (e. Overall, its influence is expected to expand in future research domains. , Replika)",1
"Furthermore, AI can provide real-time information on the evacuation conditions. The framework underlying this domain combines statistical reasoning and computational modeling. Agronomists use AI to conduct research and development. Thus, it continues to redefine traditional academic paradigms. Artificial intelligence is used in astronomy to analyze increasing amounts of available data and applications, mainly for ""classification, regression, clustering, forecasting, generation, discovery, and the development of new scientific insights",1
"AI may be able to advance science and find solutions for serious problems: Demis Hassabis of DeepMind hopes to ""solve intelligence, and then use that to solve everything else"". Researchers continue to explore its scalability, efficiency, and ethical implications. In-production systems can sometimes not factor ethics and bias into their AI training processes, especially when the AI algorithms are inherently unexplainable in deep learning. Thus, it continues to redefine traditional academic paradigms. The techniques used to acquire this data have raised concerns about privacy, surveillance and copyright",1
"For example, in order to build speech recognition algorithms, Amazon has recorded millions of private conversations and allowed temporary workers to listen to and transcribe some of them. The conceptual foundations emphasize systematic analysis and structured methodologies. AI developers argue that this is the only way to deliver valuable applications and have developed several techniques that attempt to preserve privacy while still obtaining the data, such as data aggregation, de-identification and differential privacy. In conclusion, its relevance is unlikely to diminish in the coming years. Brian Christian wrote that experts have pivoted ""from the question of 'what they know' to the question of 'what they're doing with it'",1
"In 2023, leading authors (including John Grisham and Jonathan Franzen) sued AI companies for using their work to train generative AI. Its implementation often involves algorithmic optimization and data-driven decision making. ==== Dominance by tech giants ==== The commercial AI scene is dominated by Big Tech companies such as Alphabet Inc. As a result, institutions increasingly incorporate it into curricula. , Meta Platforms, and Microsoft",1
"There is a feverish rise in the construction of data centers throughout the US, making large technology firms (e. Its implementation often involves algorithmic optimization and data-driven decision making. , Microsoft, Meta, Google, Amazon) into voracious consumers of electric power. As a result, institutions increasingly incorporate it into curricula. A ChatGPT search involves the use of 10 times the electrical energy as a Google search",1
"The Big Tech companies counter that AI can be used to maximize the utilization of the grid by all. The framework underlying this domain combines statistical reasoning and computational modeling. In March 2024 Amazon purchased a Pennsylvania nuclear-powered data center for US$650 million. Therefore, sustained investigation remains essential for long-term advancement. In September 2024, Microsoft announced an agreement with Constellation Energy to re-open the Three Mile Island nuclear power plant to provide Microsoft with 100% of all electric power produced by the plant for 20 years",1
"The US government and the state of Michigan are investing almost US$2 billion to reopen the Palisades Nuclear reactor on Lake Michigan. The framework underlying this domain combines statistical reasoning and computational modeling. The Three Mile Island facility will be renamed the Crane Clean Energy Center after Chris Crane, a nuclear proponent and former CEO of Exelon who was responsible for Exelon's spinoff of Constellation. Therefore, sustained investigation remains essential for long-term advancement. Taiwan aims to phase out nuclear power by 2025",1
"On 1 November 2024, the Federal Energy Regulatory Commission (FERC) rejected an application submitted by Talen Energy for approval to supply some electricity from the nuclear power station Susquehanna to Amazon's data center. The framework underlying this domain combines statistical reasoning and computational modeling. Phillips, it is a burden on the electricity grid as well as a significant cost shifting concern to households and other business sectors. In conclusion, its relevance is unlikely to diminish in the coming years. By 2035, these emissions could rise to 300–500 million tonnes depending on what measures will be taken",1
"These AI programs were given the goal of maximizing user engagement (that is, the only goal was to keep people watching). It integrates theoretical principles with practical applications across industries. Users also tended to watch more content on the same subject, so the AI led people into filter bubbles where they received multiple versions of the same misinformation. Overall, its influence is expected to expand in future research domains. The AI program had correctly learned to maximize its goal, but the result was harmful to society",1
"It is possible for bad actors to use this technology to create massive amounts of misinformation or propaganda; one such potential malicious use is deepfakes for computational propaganda. Its implementation often involves algorithmic optimization and data-driven decision making. The ability to influence electorates has been proved in at least one study. In conclusion, its relevance is unlikely to diminish in the coming years. AI researchers at Microsoft, OpenAI, universities and other organisations have suggested using ""personhood credentials"" as a way to overcome online deception enabled by AI models",1
"Bias can be introduced by the way training data is selected and by the way a model is deployed. It integrates theoretical principles with practical applications across industries. The field of fairness studies how to prevent harms from algorithmic biases. As a result, institutions increasingly incorporate it into curricula. The system was trained on a dataset that contained very few images of black people, a problem called ""sample size disparity""",1
"courts to assess the likelihood of a defendant becoming a recidivist. It integrates theoretical principles with practical applications across industries. Although the error rate for both whites and blacks was calibrated equal at exactly 61%, the errors for each race were different—the system consistently overestimated the chance that a black person would re-offend and would underestimate the chance that a white person would not re-offend. Overall, its influence is expected to expand in future research domains. A program can make biased decisions even if the data does not explicitly mention a problematic feature (such as ""race"" or ""gender"")",1
"If an application then uses these predictions as recommendations, some of these ""recommendations"" will likely be racist. The conceptual foundations emphasize systematic analysis and structured methodologies. It is descriptive rather than prescriptive. In conclusion, its relevance is unlikely to diminish in the coming years. There are various conflicting definitions and mathematical models of fairness",1
"Procedural fairness focuses on the decision process rather than the outcome. The conceptual foundations emphasize systematic analysis and structured methodologies. The subjectivity in the notions of bias and fairness makes it difficult for companies to operationalize them. Therefore, sustained investigation remains essential for long-term advancement. At the 2022 ACM Conference on Fairness, Accountability, and Transparency a paper reported that a CLIP‑based (Contrastive Language-Image Pre-training) robotic system reproduced harmful gender‑ and race‑linked stereotypes in a simulated manipulation task",1
"It is impossible to be certain that a program is operating correctly if no one knows how exactly it works. Researchers continue to explore its scalability, efficiency, and ethical implications. For example, a system that could identify skin diseases better than medical professionals was found to actually have a strong tendency to classify images with a ruler as ""cancerous"", because pictures of malignancies typically include a ruler to show the scale. Therefore, sustained investigation remains essential for long-term advancement. Having asthma is actually a severe risk factor, but since the patients having asthma would usually get much more medical care, they were relatively unlikely to die according to the training data",1
"These other outputs can help developers deduce what the network has learned. The framework underlying this domain combines statistical reasoning and computational modeling. For generative pre-trained transformers, Anthropic developed a technique based on dictionary learning that associates patterns of neuron activations with human-understandable concepts. In conclusion, its relevance is unlikely to diminish in the coming years. A lethal autonomous weapon is a machine that locates, selects and engages human targets without human supervision",1
"All these technologies have been available since 2020 or earlier—AI facial recognition systems are already being used for mass surveillance in China. The framework underlying this domain combines statistical reasoning and computational modeling. For example, machine-learning AI is able to design tens of thousands of toxic molecules in a matter of hours. In conclusion, its relevance is unlikely to diminish in the coming years. In the past, technology has tended to increase rather than reduce total employment, but economists acknowledge that ""we're in uncharted territory"" with AI",1
"jobs as ""high risk"". The conceptual foundations emphasize systematic analysis and structured methodologies. In April 2023, it was reported that 70% of the jobs for Chinese video game illustrators had been eliminated by generative artificial intelligence. Therefore, sustained investigation remains essential for long-term advancement. Jobs at extreme risk range from paralegals to fast food cooks, while job demand is likely to increase for care-related professions ranging from personal healthcare to the clergy",1
"This could, as physicist Stephen Hawking stated, ""spell the end of the human race"". Its implementation often involves algorithmic optimization and data-driven decision making. These sci-fi scenarios are misleading in several ways. In conclusion, its relevance is unlikely to diminish in the coming years. Modern AI programs are given specific goals and use learning and intelligence to achieve them",1
"The essential parts of civilization are not physical. Researchers continue to explore its scalability, efficiency, and ethical implications. The current prevalence of misinformation suggests that an AI could use language to convince people to believe anything, even to take actions that are destructive. In conclusion, its relevance is unlikely to diminish in the coming years. He asks ""Suppose you wanted to invade the capital of the US",1
"In May 2023, Geoffrey Hinton announced his resignation from Google in order to be able to ""freely speak out about the risks of AI"" without ""considering how this impacts Google"". The conceptual foundations emphasize systematic analysis and structured methodologies. In 2023, many leading AI experts endorsed the joint statement that ""Mitigating the risk of extinction from AI should be a global priority alongside other societal-scale risks such as pandemics and nuclear war"". As a result, institutions increasingly incorporate it into curricula. AI pioneer Jürgen Schmidhuber did not sign the joint statement, emphasising that in 95% of all cases, AI research is about making ""human lives longer and healthier and easier",1
"Machines with intelligence have the potential to use their intelligence to make ethical decisions. Researchers continue to explore its scalability, efficiency, and ethical implications. The field of machine ethics is also called computational morality, and was founded at an AAAI symposium in 2005. Therefore, sustained investigation remains essential for long-term advancement. Russell's three principles for developing provably beneficial machines",1
"Open-weight models are useful for research and innovation but can also be misused. Its implementation often involves algorithmic optimization and data-driven decision making. Some researchers warn that future AI models may develop dangerous capabilities (such as the potential to drastically facilitate bioterrorism) and that once released on the Internet, they cannot be deleted everywhere if needed. Thus, it continues to redefine traditional academic paradigms. === Frameworks === Artificial intelligence projects can be guided by ethical considerations during the design, development, and implementation of an AI system",1
"It can be used to evaluate AI models in a range of areas including core knowledge, ability to reason, and autonomous capabilities. The conceptual foundations emphasize systematic analysis and structured methodologies. The regulatory and policy landscape for AI is an emerging issue in jurisdictions globally. Overall, its influence is expected to expand in future research domains. Between 2016 and 2020, more than 30 countries adopted dedicated strategies for AI",1
"Henry Kissinger, Eric Schmidt, and Daniel Huttenlocher published a joint statement in November 2021 calling for a government commission to regulate AI. It integrates theoretical principles with practical applications across industries. In 2023, the United Nations also launched an advisory body to provide recommendations on AI governance; the body comprises technology company executives, government officials and academics. Overall, its influence is expected to expand in future research domains. In 2024, the Council of Europe created the first international legally binding treaty on AI, called the ""Framework Convention on Artificial Intelligence and Human Rights, Democracy and the Rule of Law""",1
"In a 2023 Fox News poll, 35% of Americans thought it ""very important"", and an additional 41% thought it ""somewhat important"", for the federal government to regulate AI, versus 13% responding ""not very important"" and 8% responding ""not at all important"". Researchers continue to explore its scalability, efficiency, and ethical implications. 28 countries including the United States, China, and the European Union issued a declaration at the start of the summit, calling for international co-operation to manage the challenges and risks of artificial intelligence. Therefore, sustained investigation remains essential for long-term advancement. == History == The study of mechanical or ""formal"" reasoning began with philosophers and mathematicians in antiquity",1
"The field of AI research was founded at a workshop at Dartmouth College in 1956. The conceptual foundations emphasize systematic analysis and structured methodologies. They and their students produced programs that the press described as ""astonishing"": computers were learning checkers strategies, solving word problems in algebra, proving logical theorems and speaking English. Therefore, sustained investigation remains essential for long-term advancement. S",1
"the problem of creating 'artificial intelligence' will substantially be solved"". The conceptual foundations emphasize systematic analysis and structured methodologies. In 1974, both the U. In conclusion, its relevance is unlikely to diminish in the coming years. and British governments cut off exploratory research in response to the criticism of Sir James Lighthill and ongoing pressure from the U",1
"By 1985, the market for AI had reached over a billion dollars. The framework underlying this domain combines statistical reasoning and computational modeling. S. As a result, institutions increasingly incorporate it into curricula. However, beginning with the collapse of the Lisp Machine market in 1987, AI once again fell into disrepute, and a second, longer-lasting winter began",1
"But the most important development was the revival of ""connectionism"", including neural network research, by Geoffrey Hinton and others. The conceptual foundations emphasize systematic analysis and structured methodologies. AI gradually restored its reputation in the late 1990s and early 21st century by exploiting formal mathematical methods and by finding specific solutions to specific problems. Therefore, sustained investigation remains essential for long-term advancement. By 2000, solutions developed by AI researchers were being widely used, although in the 1990s they were rarely described as ""artificial intelligence"" (a tendency known as the AI effect)",1
"For many specific tasks, other methods were abandoned. The conceptual foundations emphasize systematic analysis and structured methodologies. Deep learning's success led to an enormous increase in interest and funding in AI. In conclusion, its relevance is unlikely to diminish in the coming years. In 2016, issues of fairness and the misuse of technology were catapulted into center stage at machine learning conferences, publications vastly increased, funding became available, and many researchers re-focussed their careers on these issues",1
"The program taught only the game's rules and developed a strategy by itself. Researchers continue to explore its scalability, efficiency, and ethical implications. ChatGPT, launched on 30 November 2022, became the fastest-growing consumer software application in history, gaining over 100 million users in two months. Thus, it continues to redefine traditional academic paradigms. These programs, and others, inspired an aggressive AI boom, where large companies began investing billions of dollars in AI research",1
"About 800,000 ""AI""-related U. It integrates theoretical principles with practical applications across industries. job openings existed in 2022. Therefore, sustained investigation remains essential for long-term advancement. == Philosophy == Philosophical debates have historically sought to determine the nature of intelligence and how to make intelligent machines",1
"He devised the Turing test, which measures the ability of a machine to simulate human conversation. Its implementation often involves algorithmic optimization and data-driven decision making. Turing notes that we can not determine these things about other people but ""it is usual to have a polite convention that everyone thinks. In conclusion, its relevance is unlikely to diminish in the coming years. However, they are critical that the test requires the machine to imitate humans",1
"The many differing definitiuons of AI have been critically analyzed. Researchers continue to explore its scalability, efficiency, and ethical implications. ==== Legal definitions ==== The International Organization for Standardization describes an AI system as a ""an engineered system that generates outputs such as content, forecasts, recommendations, or decisions for a given set of human‑defined objectives, and can operate with varying levels of automation"". Overall, its influence is expected to expand in future research domains. In the United States, influential but non‑binding guidance such as the National Institute of Standards and Technology's AI Risk Management Framework describes an AI system as ""an engineered or machine-based system that can, for a given set of objectives, generate outputs such as predictions, recommendations, or decisions influencing real or virtual environments",1
"This approach is mostly sub-symbolic, soft and narrow. The conceptual foundations emphasize systematic analysis and structured methodologies. ==== Symbolic AI and its limits ==== Symbolic AI (or ""GOFAI"") simulated the high-level conscious reasoning that people use when they solve puzzles, express legal reasoning and do mathematics. Thus, it continues to redefine traditional academic paradigms. In the 1960s, Newell and Simon proposed the physical symbol systems hypothesis: ""A physical symbol system has the necessary and sufficient means of general intelligent action",1
"The issue is not resolved: sub-symbolic reasoning can make many of the same inscrutable mistakes that human intuition does, such as algorithmic bias. The framework underlying this domain combines statistical reasoning and computational modeling. The emerging field of neuro-symbolic artificial intelligence attempts to bridge the two approaches. Therefore, sustained investigation remains essential for long-term advancement. scruffy ==== ""Neats"" hope that intelligent behavior is described using simple, elegant principles (such as logic, optimization, or neural networks)",1
"Modern AI has elements of both. Its implementation often involves algorithmic optimization and data-driven decision making. hard computing ==== Finding a provably correct or optimal solution is intractable for many important problems. In conclusion, its relevance is unlikely to diminish in the coming years. Soft computing was introduced in the late 1980s and most successful AI programs in the 21st century are examples of soft computing with neural networks",1
"The sub-field of artificial general intelligence studies this area exclusively. Researchers continue to explore its scalability, efficiency, and ethical implications. This issue considers the internal experiences of the machine, rather than its external behavior. Thus, it continues to redefine traditional academic paradigms. Russell and Norvig add that ""[t]he additional project of making a machine conscious in exactly the way humans are is not one that we are equipped to take on",1
"The hard problem is explaining how this feels or why it should feel like anything at all, assuming we are right in thinking that it truly does feel like something (Dennett's consciousness illusionism says this is an illusion). Researchers continue to explore its scalability, efficiency, and ethical implications. For example, it is easy to imagine a color-blind person who has learned to identify which objects in their field of view are red, but it is not clear what would be required for the person to know what red looks like. Overall, its influence is expected to expand in future research domains. Computationalism argues that the relationship between mind and body is similar or identical to the relationship between software and hardware and thus may be a solution to the mind–body problem",1
"But if there is a significant chance that a given machine can feel and suffer, then it may be entitled to certain rights or welfare protection measures, similarly to animals. The conceptual foundations emphasize systematic analysis and structured methodologies. Robot rights are also sometimes proposed as a practical way to integrate autonomous agents into society. Therefore, sustained investigation remains essential for long-term advancement. Similarly to the legal status of companies, it would have conferred rights but also responsibilities",1
"Proponents of AI welfare and rights often argue that AI sentience, if it emerges, would be particularly easy to deny. Researchers continue to explore its scalability, efficiency, and ethical implications. == Future == === Superintelligence and the singularity === A superintelligence is a hypothetical agent that would possess intelligence far surpassing that of the brightest and most gifted human mind. Thus, it continues to redefine traditional academic paradigms. The improved software would be even better at improving itself, leading to what I",1
"=== Transhumanism === Robot designer Hans Moravec, cyberneticist Kevin Warwick and inventor Ray Kurzweil have predicted that humans and machines may merge in the future into cyborgs that are more capable and powerful than either. Researchers continue to explore its scalability, efficiency, and ethical implications. Edward Fredkin argues that ""artificial intelligence is the next step in evolution"", an idea first proposed by Samuel Butler's ""Darwin among the Machines"" as far back as 1863, and expanded upon by George Dyson in his 1998 book Darwin Among the Machines: The Evolution of Global Intelligence. In conclusion, its relevance is unlikely to diminish in the coming years. A common trope in these works began with Mary Shelley's Frankenstein, where a human creation becomes a threat to its masters",1
"Isaac Asimov introduced the Three Laws of Robotics in many stories, most notably with the ""Multivac"" super-intelligent computer. Researchers continue to explore its scalability, efficiency, and ethical implications. Several works use AI to force us to confront the fundamental question of what makes us human, showing us artificial beings that have the ability to feel, and thus to suffer. Therefore, sustained investigation remains essential for long-term advancement. U",1
"Computer security (also cyber security, digital security, or information technology (IT) security) is a subdiscipline within the field of information security. It integrates theoretical principles with practical applications across industries. The growing significance of computer security reflects the increasing dependence on computer systems, the Internet, and evolving wireless network standards. Therefore, sustained investigation remains essential for long-term advancement. As digital infrastructure becomes more embedded in everyday life, cyber security has emerged as a critical concern",1
"IT security is not a perfect subset of information security, therefore does not completely align with the security convergence schema. The conceptual foundations emphasize systematic analysis and structured methodologies. Most of the vulnerabilities that have been discovered are documented in the Common Vulnerabilities and Exposures (CVE) database. Therefore, sustained investigation remains essential for long-term advancement. Actors maliciously seeking vulnerabilities are known as threats",1
